renabap_id|nombre|provincia|departamento|localidad|cantidad_familias_aproximada|decada_de_creacion|anio_de_creacion|energia_electrica|efluentes_cloacales|agua_corriente|cocina|calefaccion|situacion_dominial|clasificacion_barrio|superficie_m2
3788|NM1394|PR6|DP195|LC500|CN23|DC2|ND1|NR3|FL2|GC6|CC1|CL2|ST2|CL1|SP3426
3789|NM2667|PR6|DP195|LC500|CN61|DC2|ND1|NR3|FL2|GC2|CC3|CL2|ST2|CL1|SP3427
3790|NM675|PR6|DP195|LC500|CN254|DC7|ND4|NR2|FL2|GC2|CC3|CL2|ST2|CL1|SP3428
3791|NM2668|PR6|DP196|LC501|CN16|DC2|ND1|NR3|FL2|GC2|CC3|CL2|ST2|CL1|SP3429
3792|NM2669|PR6|DP196|LC501|CN45|DC2|ND1|NR2|FL2|GC1|CC3|CL2|ST2|CL1|SP3430
3793|NM2670|PR6|DP196|LC501|CN116|DC7|ND2|NR2|FL2|GC2|CC3|CL2|ST2|CL1|SP3431
3794|NM839|PR6|DP196|LC501|CN41|DC2|ND1|NR2|FL2|GC6|CC1|CL4|ST2|CL1|SP3432
3795|NM2671|PR6|DP196|LC501|CN60|DC2|ND1|NR2|FL2|GC6|CC1|CL4|ST2|CL1|SP3433
3796|NM2672|PR6|DP150|LC502|CN403|DC2|ND1|NR2|FL2|GC1|CC3|CL2|ST2|CL1|SP3434
3797|NM2673|PR6|DP150|LC502|CN56|DC2|ND1|NR3|FL2|GC1|CC3|CL2|ST2|CL1|SP3435
3798|NM2674|PR6|DP150|LC502|CN15|DC2|ND1|NR2|FL2|GC1|CC3|CL2|ST2|CL1|SP3436
3799|NM2675|PR6|DP150|LC502|CN16|DC7|ND3|NR2|FL2|GC2|CC3|CL2|ST3|CL1|SP3437
3800|NM2676|PR6|DP136|LC503|CN136|DC2|ND1|NR3|FL2|GC4|CC3|CL2|ST3|CL1|SP3438
3801|NM2677|PR6|DP136|LC503|CN41|DC5|ND1|NR2|FL2|GC3|CC3|CL2|ST2|CL1|SP3439
3802|NM2678|PR6|DP136|LC503|CN89|DC7|ND5|NR2|FL1|GC4|CC3|CL2|ST2|CL1|SP3440
3803|NM2679|PR6|DP136|LC503|CN126|DC7|ND7|NR2|FL1|GC4|CC3|CL2|ST3|CL1|SP3441
3804|NM2680|PR6|DP136|LC503|CN179|DC7|ND2|NR2|FL1|GC8|CC3|CL2|ST2|CL1|SP3442
3805|NM2681|PR6|DP136|LC503|CN61|DC7|ND5|NR2|FL1|GC4|CC3|CL2|ST2|CL1|SP3443
3806|NM2682|PR6|DP136|LC503|CN80|DC7|ND5|NR2|FL1|GC4|CC1|CL2|ST2|CL1|SP3444
3807|NM2683|PR6|DP136|LC503|CN41|DC7|ND5|NR2|FL2|GC4|CC3|CL2|ST2|CL1|SP3445
3808|NM2684|PR6|DP136|LC503|CN64|DC7|ND5|NR2|FL1|GC5|CC3|CL2|ST2|CL1|SP3446
3809|NM2685|PR6|DP136|LC503|CN21|DC7|ND5|NR6|FL1|GC4|CC3|CL2|ST3|CL1|SP3447
3810|NM2686|PR6|DP136|LC503|CN16|DC2|ND1|NR2|FL1|GC4|CC3|CL2|ST3|CL1|SP3448
3811|NM2687|PR6|DP197|LC504|CN89|DC1|ND1|NR3|FL2|GC2|CC3|CL2|ST2|CL1|SP3449
3812|NM988|PR6|DP197|LC504|CN126|DC2|ND1|NR3|FL1|GC2|CC3|CL2|ST2|CL1|SP3450
3814|NM2688|PR6|DP197|LC504|CN62|DC8|ND1|NR3|FL1|GC2|CC3|CL2|ST2|CL1|SP3451
3815|NM465|PR6|DP197|LC504|CN89|DC5|ND1|NR3|FL2|GC2|CC1|CL2|ST2|CL1|SP3452
3816|NM730|PR6|DP197|LC505|CN95|DC3|ND1|NR3|FL2|GC1|CC1|CL3|ST3|CL1|SP3453
3817|NM2689|PR6|DP29|LC506|CN80|DC2|ND1|NR2|FL1|GC5|CC1|CL2|ST3|CL1|SP3454
3818|NM2690|PR6|DP29|LC506|CN136|DC7|ND5|NR2|FL1|GC5|CC1|CL4|ST3|CL1|SP3455
3819|NM2691|PR6|DP29|LC506|CN56|DC2|ND1|NR2|FL2|GC7|CC3|CL2|ST3|CL1|SP3456
3820|NM1519|PR6|DP29|LC506|CN17|DC2|ND1|NR2|FL1|GC4|CC1|CL2|ST3|CL1|SP3457
3821|NM2692|PR6|DP29|LC506|CN15|DC4|ND1|NR6|FL2|GC1|CC3|CL2|ST2|CL1|SP3458
3822|NM2693|PR6|DP29|LC506|CN96|DC2|ND1|NR6|FL2|GC4|CC1|CL2|ST3|CL1|SP3459
3823|NM37|PR6|DP198|LC507|CN95|DC2|ND1|NR3|FL2|GC5|CC1|CL2|ST2|CL1|SP2995
3824|NM287|PR6|DP198|LC507|CN23|DC1|ND1|NR2|FL2|GC5|CC1|CL5|ST3|CL1|SP3460
3825|NM449|PR6|DP198|LC507|CN11|DC7|ND6|NR2|FL2|GC2|CC1|CL2|ST3|CL1|SP3461
3826|NM449|PR6|DP198|LC507|CN62|DC1|ND1|NR10|FL2|GC5|CC1|CL3|ST3|CL1|SP3462
3827|NM37|PR6|DP198|LC507|CN19|DC2|ND1|NR10|FL2|GC2|CC1|CL5|ST2|CL1|SP3463
3828|NM2694|PR6|DP198|LC507|CN164|DC7|ND2|NR2|FL1|GC2|CC1|CL5|ST2|CL1|SP3464
3829|NM2695|PR6|DP198|LC507|CN1|DC2|ND1|NR10|FL1|GC2|CC1|CL5|ST3|CL1|SP3465
3830|NM154|PR6|DP198|LC507|CN16|DC7|ND4|NR6|FL1|GC2|CC1|CL2|ST2|CL1|SP3466
3831|NM37|PR6|DP198|LC507|CN175|DC1|ND1|NR2|FL1|GC5|CC1|CL5|ST2|CL1|SP3467
3832|NM493|PR6|DP198|LC507|CN110|DC2|ND1|NR3|FL2|GC2|CC1|CL3|ST3|CL1|SP3468
3833|NM2696|PR6|DP198|LC507|CN27|DC1|ND1|NR3|FL2|GC5|CC1|CL2|ST3|CL1|SP3469
3834|NM2697|PR6|DP198|LC507|CN34|DC2|ND1|NR3|FL1|GC4|CC1|CL2|ST2|CL1|SP3470
3835|NM2698|PR6|DP29|LC508|CN61|DC2|ND1|NR2|FL2|GC2|CC3|CL2|ST3|CL1|SP3471
3836|NM766|PR6|DP29|LC508|CN404|DC4|ND1|NR3|FL2|GC7|CC3|CL2|ST3|CL1|SP3472
3837|NM2699|PR6|DP29|LC508|CN405|DC5|ND1|NR2|FL1|GC7|CC3|CL2|ST3|CL1|SP3473
3838|NM2700|PR6|DP29|LC508|CN172|DC7|ND4|NR2|FL1|GC3|CC3|CL2|ST3|CL1|SP3474
3839|NM2139|PR6|DP29|LC508|CN16|DC2|ND1|NR3|FL2|GC2|CC1|CL2|ST3|CL1|SP3475
3840|NM137|PR6|DP29|LC508|CN15|DC7|ND7|NR6|FL2|GC1|CC3|CL2|ST2|CL1|SP3476
3841|NM2701|PR6|DP29|LC508|CN56|DC2|ND1|NR2|FL1|GC8|CC3|CL2|ST3|CL1|SP3477
3842|NM2702|PR6|DP150|LC502|CN142|DC7|ND5|NR2|FL2|GC2|CC1|CL4|ST3|CL1|SP3478
3843|NM2703|PR6|DP196|LC501|CN15|DC2|ND1|NR2|FL2|GC2|CC1|CL4|ST2|CL1|SP3479
3844|NM2704|PR6|DP196|LC501|CN305|DC2|ND1|NR2|FL2|GC3|CC3|CL2|ST3|CL1|SP3480
3845|NM2705|PR6|DP150|LC502|CN34|DC7|ND3|NR3|FL2|GC7|CC3|CL2|ST2|CL1|SP3481
3846|NM2706|PR6|DP136|LC503|CN17|DC2|ND1|NR2|FL2|GC5|CC1|CL2|ST2|CL1|SP3482
3847|NM1982|PR6|DP194|LC498|CN15|DC7|ND2|NR2|FL2|GC5|CC1|CL2|ST3|CL1|SP1920
3848|NM2707|PR6|DP194|LC498|CN89|DC4|ND1|NR6|FL2|GC2|CC3|CL2|ST2|CL1|SP3483
3849|NM2708|PR6|DP194|LC498|CN8|DC3|ND1|NR3|FL2|GC2|CC1|CL2|ST2|CL1|SP3484
3851|NM328|PR6|DP196|LC501|CN64|DC2|ND1|NR2|FL2|GC2|CC3|CL2|ST2|CL1|SP3485
3852|NM2709|PR6|DP196|LC501|CN75|DC7|ND4|NR2|FL2|GC4|CC3|CL2|ST2|CL1|SP3486
3853|NM2710|PR6|DP136|LC503|CN89|DC7|ND6|NR2|FL1|GC6|CC1|CL2|ST3|CL1|SP3487
3854|NM2711|PR6|DP136|LC503|CN95|DC2|ND1|NR3|FL1|GC1|CC1|CL2|ST3|CL1|SP3488
3855|NM2674|PR6|DP136|LC503|CN21|DC7|ND5|NR2|FL1|GC2|CC3|CL2|ST3|CL1|SP3489
3856|NM2712|PR6|DP150|LC502|CN126|DC7|ND5|NR3|FL2|GC1|CC1|CL2|ST3|CL1|SP3490
3857|NM2713|PR6|DP150|LC502|CN254|DC7|ND7|NR2|FL2|GC5|CC3|CL2|ST2|CL1|SP3491
3858|NM2714|PR6|DP150|LC502|CN110|DC2|ND1|NR6|FL1|GC2|CC3|CL2|ST2|CL1|SP3492
3859|NM1345|PR6|DP150|LC502|CN21|DC7|ND6|NR6|FL2|GC2|CC3|CL2|ST2|CL1|SP3493
3860|NM2715|PR6|DP150|LC502|CN15|DC7|ND8|NR2|FL1|GC1|CC3|CL2|ST2|CL1|SP3494
3861|NM2716|PR6|DP150|LC502|CN21|DC2|ND1|NR2|FL1|GC2|CC1|CL2|ST2|CL1|SP3495
3868|NM2717|PR18|DP190|LC490|CN60|DC2|ND1|NR2|FL2|GC5|CC1|CL2|ST3|CL1|SP3496
3869|NM2718|PR18|DP187|LC486|CN16|DC1|ND1|NR2|FL1|GC4|CC1|CL4|ST2|CL1|SP3497
3870|NM1509|PR4|DP199|LC509|CN21|DC1|ND1|NR2|FL2|GC3|CC1|CL3|ST2|CL1|SP3498
3871|NM2719|PR4|DP199|LC509|CN15|DC7|ND5|NR2|FL2|GC2|CC3|CL2|ST3|CL1|SP3499
3872|NM53|PR4|DP199|LC510|CN254|DC2|ND1|NR3|FL2|GC8|CC3|CL5|ST3|CL1|SP3500
3873|NM2720|PR4|DP199|LC510|CN19|DC2|ND1|NR2|FL2|GC2|CC3|CL2|ST2|CL1|SP3501
3874|NM2721|PR4|DP199|LC510|CN19|DC4|ND1|NR3|FL2|GC9|CC3|CL2|ST2|CL1|SP3502
3875|NM2443|PR4|DP199|LC510|CN54|DC2|ND1|NR2|FL2|GC2|CC3|CL2|ST2|CL1|SP3503
3876|NM2722|PR4|DP199|LC510|CN61|DC2|ND1|NR2|FL2|GC9|CC3|CL2|ST2|CL1|SP3504
3877|NM38|PR4|DP200|LC511|CN248|DC7|ND8|NR2|FL2|GC2|CC3|CL2|ST3|CL1|SP3505
3878|NM1282|PR4|DP200|LC511|CN17|DC7|ND7|NR2|FL2|GC2|CC3|CL2|ST2|CL1|SP3506
3879|NM59|PR4|DP200|LC511|CN17|DC2|ND1|NR2|FL1|GC2|CC1|CL2|ST3|CL1|SP3507
3880|NM2723|PR4|DP196|LC512|CN61|DC7|ND2|NR6|FL2|GC2|CC3|CL2|ST2|CL2|SP3508
3881|NM2724|PR4|DP200|LC513|CN178|DC6|ND1|NR2|FL2|GC2|CC1|CL2|ST2|CL1|SP3509
3882|NM2725|PR4|DP201|LC514|CN41|DC2|ND1|NR3|FL1|GC2|CC1|CL2|ST2|CL2|SP3510
3883|NM130|PR4|DP201|LC514|CN267|DC3|ND1|NR2|FL2|GC2|CC1|CL2|ST2|CL1|SP3511
3884|NM2725|PR4|DP201|LC514|CN22|DC1|ND1|NR3|FL2|GC1|CC1|CL2|ST3|CL1|SP3512
3885|NM2726|PR4|DP201|LC514|CN54|DC1|ND1|NR2|FL1|GC4|CC1|CL2|ST3|CL1|SP3513
3886|NM2727|PR4|DP201|LC514|CN402|DC1|ND1|NR3|FL2|GC1|CC1|CL2|ST2|CL1|SP3514
3887|NM528|PR4|DP201|LC514|CN334|DC1|ND1|NR3|FL1|GC4|CC1|CL3|ST3|CL1|SP3515
3888|NM2728|PR4|DP201|LC514|CN95|DC3|ND1|NR3|FL1|GC2|CC3|CL2|ST2|CL1|SP3516
3889|NM2729|PR4|DP201|LC514|CN142|DC5|ND1|NR3|FL2|GC5|CC1|CL2|ST3|CL1|SP3517
3890|NM2730|PR4|DP202|LC515|CN31|DC1|ND1|NR3|FL1|GC2|CC1|CL2|ST3|CL2|SP3518
3891|NM70|PR4|DP202|LC515|CN184|DC7|ND3|NR2|FL2|GC2|CC1|CL2|ST3|CL2|SP3519
3892|NM2731|PR4|DP200|LC513|CN41|DC1|ND1|NR2|FL2|GC3|CC1|CL5|ST2|CL1|SP3520
3893|NM2732|PR4|DP200|LC513|CN16|DC2|ND1|NR2|FL2|GC2|CC3|CL2|ST2|CL2|SP3521
3894|NM2733|PR4|DP200|LC513|CN17|DC2|ND1|NR2|FL2|GC2|CC3|CL2|ST2|CL2|SP3522
3895|NM2734|PR4|DP200|LC513|CN398|DC2|ND1|NR2|FL2|GC4|CC1|CL2|ST2|CL2|SP3523
3896|NM2735|PR4|DP200|LC513|CN330|DC2|ND1|NR2|FL2|GC2|CC3|CL2|ST2|CL1|SP3524
3897|NM2736|PR4|DP200|LC513|CN104|DC2|ND1|NR2|FL2|GC4|CC1|CL3|ST3|CL1|SP3525
3898|NM117|PR4|DP200|LC513|CN384|DC3|ND1|NR2|FL2|GC2|CC1|CL2|ST2|CL1|SP3526
3899|NM2737|PR4|DP200|LC513|CN15|DC7|ND4|NR2|FL2|GC2|CC1|CL5|ST2|CL1|SP3527
3900|NM2738|PR4|DP200|LC513|CN61|DC1|ND1|NR2|FL1|GC2|CC1|CL5|ST2|CL1|SP3528
3901|NM888|PR4|DP200|LC513|CN9|DC7|ND4|NR2|FL2|GC2|CC1|CL5|ST2|CL1|SP3529
3902|NM2739|PR4|DP200|LC513|CN41|DC1|ND1|NR2|FL2|GC7|CC3|CL2|ST2|CL1|SP3530
3903|NM2740|PR4|DP200|LC513|CN41|DC2|ND1|NR2|FL2|GC4|CC3|CL2|ST2|CL1|SP3531
